"CourseMajor";"CourseID";"ID";"CourseName";"CreditHour";"LectureHour";"LabHour";"Attribute";"GradeMode";"Prerequisite";"Corequisite"
"HIST";"HIST 4326";"4326";"The Modern Middle East";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4327";"4327";"The Problem of Palestine";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4328";"4328";"History of India";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4331";"4331";"Piracy Through the Ages";3;3;0;"044";"1";"";""
"HIST";"HIST 4332";"4332";"European Colonialism";3;3;0;"044";"1";"";""
"HIST";"HIST 4333";"4333";"The History of Russia and Eurasia to 1917";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4334";"4334";"The History of Russia and Eurasia from 1917 to Present";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4335";"4335";"20TH CENT EAST EUR";3;3;0;"044 045";"1";"";""
"HIST";"HIST 4336";"4336";"Germany from 1815 to Present";3;3;0;"044";"1";"";""
"HIST";"HIST 4337";"4337";"Germany and National Socialism, 1918-1945";3;3;0;"044";"1";"";""
"HIST";"HIST 4341";"4341";"The History of Modern Britain";3;3;0;"044";"1";"";""
"HIST";"HIST 4342";"4342";"Modern Africa";3;3;0;"044";"1";"";""
"HIST";"HIST 4343";"4343";"Modern China, 1600 to the Present";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4344";"4344";"Modern Japan, 1600-Present";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4345";"4345";"Postwar Japan";3;3;0;"044";"1";"";""
"HIST";"HIST 4346";"4346";"Modern Korea";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4347";"4347";"History of Hong Kong";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4348";"4348";"Mahatma Gandhi and Nonviolence";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4349";"4349";"History of Drugs";3;3;0;"";"1";"";""
"HIST";"HIST 4350A";"4350A";"Slavery and Emancipation in the Americas";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350D";"4350D";"Empire and Identity in Central Asia";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350E";"4350E";"Gender in Latin American History";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350K";"4350K";"Gender & Militarization in the Arab World";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350L";"4350L";"History of Southeast Asia";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350R";"4350R";"Workers and Work in the Arab World";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350T";"4350T";"Japanese Urban Life";3;3;0;"044 045";"1";"";""
"HIST";"HIST 4350V";"4350V";"History of Pakistan";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4350Y";"4350Y";"Development of Secularism in Ottoman Empire and Modern Turkey";3;3;0;"044 045";"1";"";""
"HIST";"HIST 4352";"4352";"Black Women and Black Protest in America";3;3;0;"044";"1";"";""
"HIST";"HIST 4353";"4353";"WWI: The Great War";3;3;0;"044";"1";"";""
"HIST";"HIST 4360";"4360";"History of the United States, 1945 to 1968";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4361";"4361";"History of the United States, 1968 to the Present";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4362";"4362";"Peace and Nonviolence Movements";3;3;0;"044";"1";"";""
"HIST";"HIST 4364";"4364";"Military History of the United States";3;3;0;"044";"1";"";""
"HIST";"HIST 4365";"4365";"Age of Revolution in North America, 1763-1789";3;3;0;"044";"1";"";""
"HIST";"HIST 4367";"4367";"S Antebellum Era, 1812-1861";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4368";"4368";"War and Society";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4371";"4371";"Introduction to American Indian History";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4372";"4372";"Latina/o/x Histories";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4373";"4373";"Economic and Social History of the Americas";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4374A";"4374A";"History of American Sexualities";3;3;0;"044 045";"1";"";""
"HIST";"HIST 4374B";"4374B";"History Lab: European Cinema and Film Festival";3;3;0;"044 045";"1";"";""
"HIST";"HIST 4375A";"4375A";"Critical Issues in Texas History";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4375B";"4375B";"African-American Experience in Texas";3;3;0;"022 044 045";"1";"";""
"HIST";"HIST 4376";"4376";"The History of Texas Music";3;3;0;"022 044";"1";"";""
"HIST";"HIST 4377";"4377";"Social Justice and Reform Movements in the United States";3;3;0;"";"1";"";""
"HIST";"HIST 4379";"4379";"Internship in Public History";3;3;8;"";"0";"";""
"HIST";"HIST 4380";"4380";"Historical Resources and Practices";3;3;0;"044";"1";"Department Approval";""
"HIST";"HIST 4388";"4388";"Problems in History";3;3;0;"044 045";"1";"";""
"HIST";"HIST 4399";"4399";"Senior Seminar";3;3;0;"044 045";"1";"Department Approval";""
"HON";"HON 1390C";"1390C";"Greek Civilization: The Trojan War and the Western Imagination";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 1390D";"1390D";"Ideal Societies I: The Greek Experience";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 1390F";"1390F";"Economic Thinking: Personal Values, Social Choice & Rational";3;3;0;"044 045 049";"1";"";""
"HON";"HON 1390H";"1390H";"Understanding Communication & Technology";3;3;0;"044 045 049";"1";"";""
"HON";"HON 1390I";"1390I";"Role of the Storyteller in Society: Promoter, Protector or Provcateur";3;3;0;"044 045 049";"1";"";""
"HON";"HON 2110A";"2110A";"Soundscape Research and Environmental Listening";1;2;0;"044 045 049";"1";"";""
"HON";"HON 2110B";"2110B";"Research Experience.";1;1;0;"044 045 049";"1";"";""
"HON";"HON 2301A";"2301A";"Writing to Change the World";3;3;0;"010 044 045 049";"1";"";""
"HON";"HON 2301B";"2301B";"Writing Yourself into Academia: Creating Portraiture";3;3;0;"010 044 045 049";"1";"";""
"HON";"HON 2302A";"2302A";"Elementary Number Theory";3;3;0;"020 044 045 049";"1";"";""
"HON";"HON 2302B";"2302B";"Graph Theory and Applications";3;3;0;"020 044 045 049";"1";"";""
"HON";"HON 2303A";"2303A";"Teaching Physical Science to Children";3;2;4;"030 044 045 049";"1";"";""
"HON";"HON 2303B";"2303B";"Astronomy in Art, History, and Literature";3;3;0;"030 044 045 049";"1";"";""
"HON";"HON 2303C";"2303C";"Building a Greener Future: One Home at a Time";3;3;0;"030 044 045 049";"1";"";""
"HON";"HON 2303D";"2303D";"Everyday Biology";3;3;0;"030 044 045 049";"1";"";""
"HON";"HON 2304A";"2304A";"The Meaning of Death";3;3;0;"040 044 045 049";"1";"";""
"HON";"HON 2304B";"2304B";"Eating Animals in America: Historical and Philosophical Perspectives";3;3;0;"040 044 045 049";"1";"";""
"HON";"HON 2304C";"2304C";"Nonviolence and Sustainable Social Change";3;3;0;"040 044 045 049";"1";"";""
"HON";"HON 2304D";"2304D";"Reinventing Utopia";3;3;0;"040 044 045 049";"1";"";""
"HON";"HON 2305A";"2305A";"African American Popular Music: Society, Politics, and Culture";3;3;0;"022 044 045 049 050";"1";"";""
"HON";"HON 2305B";"2305B";"Women and Texas Music";3;3;0;"022 044 045 049 050";"1";"";""
"HON";"HON 2305C";"2305C";"Italy and Arts of the Islamic World";3;3;0;"022 044 045 049 050";"1";"";""
"HON";"HON 2305D";"2305D";"Honors Creative Arts";3;3;0;"022 044 045 049 050";"1";"";""
"HON";"HON 2306A";"2306A";"American History Through Memoirs";3;3;0;"022 044 045 049 060";"1";"";""
"HON";"HON 2306B";"2306B";"Baseball and the American Experience";3;3;0;"022 044 045 049 060";"1";"";""
"HON";"HON 2306C";"2306C";"America in the 1960s: A History of Movements and Ideas";3;3;0;"022 044 045 049 060";"1";"";""
"HON";"HON 2306D";"2306D";"Witches, Whores, Murderers & Thieves: Capital Crime in Early America";3;3;0;"044 045 049 060";"1";"";""
"HON";"HON 2306E";"2306E";"Early American History Through Biography";3;3;0;"044 045 049 060";"1";"";""
"HON";"HON 2306F";"2306F";"Rethinking American Exceptionalism";3;3;0;"044 045 049 060";"1";"";""
"HON";"HON 2306G";"2306G";"American Countercultures";3;3;0;"044 045 049 060";"1";"";""
"HON";"HON 2307A";"2307A";"Democracy in America";3;3;0;"044 045 049 070";"1";"";""
"HON";"HON 2307B";"2307B";"Contemporary Issues in American Politics";3;3;0;"044 045 049 070";"1";"";""
"HON";"HON 2308A";"2308A";"Economic Anthropology";3;3;0;"044 045 049 080";"1";"";""
"HON";"HON 2309A";"2309A";"Origins of Civilization";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309B";"2309B";"Re-Humanizing Communication";3;3;0;"044 045 049 090 091";"1";"";""
"HON";"HON 2309C";"2309C";"Great Ideas: Humanities I";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309D";"2309D";"Magic Realism in the Works of Gabriel Garcia Marquez";3;3;0;"022 044 045 049 090 094";"1";"";""
"HON";"HON 2309E";"2309E";"Preserving Humanity in the Face of Conflict: The War Story Genre";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309F";"2309F";"CS Lewis: Chronicles of a Master Communicator";3;3;0;"044 045 049 090 091";"1";"";""
"HON";"HON 2309G";"2309G";"Nature and the Quest for Meaning";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309H";"2309H";"Great Ideas: Humanities II";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309I";"2309I";"Plotting the American Experience";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309J";"2309J";"Memoirs from Lives off the Neurotypical Map";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309K";"2309K";"The Death Plot: Fiction, Memoirs, Poems";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309L";"2309L";"Communication and Consumer Culture";3;3;0;"044 045 049 090 091";"1";"";""
"HON";"HON 2309M";"2309M";"From Jay-Z to Kendrick Lamar: Politics, Power, and Identity in Hip Hop Literatur";3;3;0;"022 044 045 049 090 094";"1";"";""
"HON";"HON 2309N";"2309N";"Don Quixote and the Birth of the Modern Novel";3;3;0;"022 044 045 049 090 094";"1";"";""
"HON";"HON 2309O";"2309O";"Talking Like TED";3;3;0;"044 045 049 090 091";"1";"";""
"HON";"HON 2309P";"2309P";"Honors American Literature";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2309Q";"2309Q";"Honors British Literature";3;3;0;"044 045 049 090 094";"1";"";""
"HON";"HON 2380F";"2390F";"Introducatino of Complementary/ Alternative Medicine";3;3;0;"044 045 049";"1";"";""
"HON";"HON 2380H";"2380H";"Building a Greener Future One Home at a Time";3;3;0;"044 045 049";"1";"";""
"HON";"HON 2380J";"2380J";"Applying Statistics to Your World";3;3;0;"044 045 049";"1";"";""
"HON";"HON 2390F";"2390F";"History of Ideas II: New England Roots of American Culture";3;3;0;"044 045 049";"1";"";""
"HON";"HON 2390K";"2390K";"An Introduction to Arab Culture";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 2390L";"2390L";"An Introduction to to Islam";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 2391B";"2391B";"Role of Images in Mediating Reality";3;3;0;"044 045 049";"1";"";""
"HON";"HON 2391P";"2391P";"Spirituality and Religion: A Contemporary Global Perspective";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3100";"3100";"Research, Fellowships, and Grant Proposals";1;1;0;"044 045 049";"1";"";""
"HON";"HON 3210";"3210";"STEM Cognition and Pedagogy";2;2;0;"044 049";"1";"";""
"HON";"HON 3380A";"3380A";"Design Thinking and the Art of Product Development";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380B";"3380B";"Idea Lab: Redesigning the Campus Experience";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380C";"3380C";"Entrepreneurial Design: Utilizing Design Thinking to Create Disruptive Companies";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380D";"3380D";"Unpacking the Gaze: Intersectionality and Creative Publication";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380E";"3380E";"Exhibition Design & Curatorial Practices";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380F";"3380F";"Design Across Cultures";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380G";"3380G";"Dramaturgy and New Play Development";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3380H";"3380H";"Regional Field Study: International Sustainable Transportation Engagement Program";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3390H";"3390H";"Nature of Society: The Problem of Evil";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3390J";"3390J";"Don Quixote and the Birth of the Modern Nove";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3390K";"3390K";"Modern Democracy & Its Enemies";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3390P";"3390P";"Hollywood Amnesia";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3390T";"3390T";"Frederico Garcia Lorca: Politics and Passion";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3390X";"3390X";"Investigating European Film: From Cultural Politics to Strategies of Desire";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3390Y";"3390Y";"Theory of Language: Language, Mind and the making of Reality.";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3391B";"3391B";"The Nature of Man: Shaping of the Modern Mind";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3391W";"3391W";"Service Learning: A Study Abroad Course";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3392M";"3392M";"The New and Literary Journalism";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3392N";"3392N";"Modern Organizations Perspectives";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3392P";"3392P";"The Nature of the Human Experience: Technology & Gender in Film";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3392R";"3392R";"Teaching Children to Write Poetry";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3392T";"3392T";"The Nature of the Human Experience: Integrated Marketing Communications";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3392V";"3392V";"Nature of Man: Elementary Number Theory";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3392X";"3392X";"The Nature of the Human Experience: The Contemporary African Novel in English";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3392Y";"3392T";"The Nature of the Human Experience I: Immortality";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393F";"3393F";"The Nature of Man: Communication & Culture";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393J";"3393J";"Sex, Drugs & Cabaret";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393N";"3393N";"Violence in American Culture";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393S";"3393S";"Entrepreneurs, Leaders, Teams: Best Practices";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393T";"3393T";"The Voices of Eros in Poetry";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393V";"3393V";"Science & Politics of the Human Diet";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3393Y";"3393Y";"Ethics of Care - East and West";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3394C";"3394C";"Japanese Urban Experience";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3394G";"3394G";"Jazz: Cultural Diversity, Psychological & Political Zeitgests";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3394I";"3394I";"East Asian Tourism Today: Invention, Culture & Heritage";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3394J";"3394J";"Disturbing the Peace: The Politics of Language & Power in Hip-Hop Culture";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3394N";"3394N";"Introduction to the Humanities I";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394P";"3394P";"Individuals & Society: Intro to Humanities II";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394Q";"3394Q";"Modern Drama: Theatre of Revolt";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394R";"3394R";"Modern Art & Life: A Curatorial Seminar";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394T";"3394T";"Social Class Collison: the Post WWII British Novel of Manners";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394V";"3394V";"Universal Human Rights: A Global Perspective";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394X";"3394X";"Magic Realism in the Works of Gabriel Garcia Marquez";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3394Y";"3394Y";"The Quest for the Sacred in a Secular Age: Late-Modern Novels";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3394Z";"3394Z";"The Black Image in Postwar America";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3395B";"3395B";"Integral Ecology";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395C";"3395C";"Fibers to Fabric: the Interlacing of History, Science, and Technology";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395F";"3395F";"Museum Representaions";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395G";"3395G";"19th Century German Lieder";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395H";"3395H";"Creating and Teaching Mathematical Lessons";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395I";"3395I";"Ever Since Darwin: Celebrating Darwins 200th Birthday";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395J";"3395J";"The Meaning of Death";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395L";"3395L";"Summer Study in France";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395M";"3395M";"Humanity and the Natural Environment: A Study of Interrelationships";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395P";"3395P";"Preserving Humanity in the Face of Conflict: the War Story Genre";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395Q";"3395Q";"Vishnu, Bollywood, and Masala: South Asian Literature in Context";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395R";"3395R";"Hip-Hop Culture and Positive Youth Development";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3395S";"3395S";"Geographies of the Holocaust and Genocide";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395V";"3395V";"Introduction to LGBT Studies: An Interdisciplinary Approach";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3395X";"3395X";"Writing Yourself into Academia: Creating Portraiture";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3395Y";"3395Y";"Juke, Twang, and Shout: Popular Music and Race in the U.S. South";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3396B";"3396B";"Playwriting: A Structured Approach to Writing for the Stage";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396C";"3396C";"Screenwriting: A Structured Approach to Writing for the Screen";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396D";"3396D";"Mythology, Science and Creation";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396E";"3396E";"Free Speech, Free Press and the Supreme Court of the United States";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396F";"3396F";"The Art of Storytelling: From Origins to Improv";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396J";"3396J";"Transforming Creative Art: Literature in Performance";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396K";"3396K";"Hispanic Americans: Finding Their Identities and Their Voices";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3396L";"3396L";"Early American History through Biography";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396M";"3396M";"Transforming Creative Art: Literature in Performance, Presenting Later Shakespeare";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396N";"3396N";"American History Through Memoir: From the End of Reconstruction to the Present Day";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396Q";"3396Q";"Public Policy for Energy, the Environment, and Global Sustainability";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396R";"3396R";"Sustainable Design and the Built Environment";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396T";"3396T";"How We Decide: Making Decisions from the Inside Out";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396U";"3396U";"From White Slavery to Sex Trafficking";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3396V";"3396V";"Witches, Whores, Murderers & Thieves: Capital Crime in Early America";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396W";"3396W";"The Dragon and the Spaceship: Fantasy, Utopia, and the Fiction of Estrangement";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396X";"3396X";"Storytelling in Video Games";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396Y";"3396Y";"Urban Horticulture";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3396Z";"3396Z";"Eating Meat in America: Historical and Philosophical Perspectives";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397A";"3397A";"Revolution, Malaise, Reaction, and Sleaze: America in the 1970s";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397B";"3397B";"Plotting the American Experience";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397C";"3397C";"Geography of Africa";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3397D";"3397D";"Urban Immersion: Seeing Cities through Cinema";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397E";"3397E";"Literary Barcelona";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3397F";"3397F";"America vs. the World: The History of a Love-Hate Relationship";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397G";"3397G";"Memoirs from Life Off the Neurotypical Map";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397H";"3397H";"International Culture Course: the cultural characteristics and diversity of people outside the US";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3397I";"3397I";"A Cultural History of Mexico in the 20th Century";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3397J";"3397J";"Extraordinary Leadership: Ownership and Influence";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397K";"3397K";"The Search for Right and Wrong in Politics";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397L";"3397L";"Economic Anthropology";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397M";"3397M";"The Death Plot: Fiction, Memoirs, Poems";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397N";"3397N";"Advanced Writing for Video Games";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397O";"3397O";"Walking: An Active and Interdisciplinary Investigation";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397P";"3397P";"Anti-Intellectualism in American Culture and Politics";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397Q";"3397Q";"Women and Texas Music";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3397R";"3397R";"Demonology, Possession, and Exorcism";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397S";"3397S";"Human Language: its evolution, mental representation, and learning";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397T";"3397T";"Psychology in Film";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397U";"3397U";"Quests for the Holy Grail";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397V";"3397V";"Phonetics";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397W";"3397W";"Alienation and Authenticity: In Search of the Modern Self";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397X";"3397X";"Nueva York: Hispanic and Latino Literature and Art in New York";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3397Y";"3397Y";"Deception, Risk, and Science Ethics of Research with Human Subjects";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3397Z";"3397Z";"Makerspaces: Intersections of Art and Everything";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398A";"3398A";"Italy and Arts of the Islamic World";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3398B";"3398B";"Modern Tibet: Politics, Identity and Representation";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3398C";"3398C";"Theatre and War";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398D";"3398D";"The Politics of Language in Schools and Society";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398E";"3398E";"CIVIL LIBERTIES AM";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398F";"3398F";"Anthropology of Peace and Violence";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398G";"3398G";"Psychology and Law: Protecting the Vulnerable";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398H";"3398H";"Chinese Politics and Society through Literature and Film";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3398I";"3398I";"The Aesthetics of Failure";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398J";"3398J";"The Body and Literature";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3398K";"3398K";"Art as a Way of Knowing";3;3;0;"044 049";"1";"";""
"HON";"HON 3398L";"3398L";"Soccer: Local Stories, Global History";3;3;0;"044 049";"1";"";""
"HON";"HON 3398M";"3398M";"The Future of Work: Stratification, Low Growth, and Universal Basic Income in the 21st Century";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398N";"3398N";"The Anthropology of Religion and Fundamentalism";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398O";"3398O";"Introduction to Statistical Genetics and Bioinformatics";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398P";"3398P";"Wild Nights! Wild Nights!";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398Q";"3398Q";"Life Online: Epistemology, Ethics, and Culture on the Internet";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3398R";"3398R";"Culture, Medicine and the Body";3;3;0;"022 044 045 049";"1";"";""
"HON";"HON 3398S";"3398S";"Geography of Food and Agriculture";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398T";"3398T";"Dramatic Adaptation";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398V";"3398V";"Philosophy, Politics, and Economics";3;3;0;"044 049";"1";"";""
"HON";"HON 3398W";"3398W";"The Mathematics and Statistics of Gambling and Sports Betting";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398X";"3398X";"Language & the Body";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3398Y";"3398Y";"The Creative Spark: Interdisciplinary Perspectives on Creativity";3;3;0;"044 049";"1";"";""
"HON";"HON 3398Z";"3398Z";"Political Ecology of Science Fiction";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399A";"3399A";"Balinese Music and Its Cultural Context";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399B";"3399B";"Language, Culture, and Education";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399C";"3399C";"Comics, Cartoons, and Contested Racial Identities in U.S. History";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399D";"3399D";"Hell Across Cultures";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399E";"3399E";"From Africa to Texas: A Black Language Odyssey";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399F";"3399F";"The Myths of Western Civilization: Decolonizing and Queering European History";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399G";"3399G";"Graph Theory & Its Applications";3;3;0;"044 049";"1";"";""
"HON";"HON 3399H";"3399H";"Southern Gothic Storytelling: An Analysis Of Text And Performance";3;3;0;"044 049";"1";"";""
"HON";"HON 3399I";"3399I";"Ethics, Science, And Society";3;3;0;"044 049";"1";"";""
"HON";"HON 3399J";"3399J";"Ireland: Theatre, Postcolonialism, and Identity";3;3;0;"044 045 049";"1";"";""
"HON";"HON 3399K";"3399K";"Data Visualization and Interpretation: Honors Statistics";3;3;0;"044 045 049";"1";"MATH 1315";""
"HON";"HON 3399L";"3399L";"Exploring The Italian World";3;3;0;"044 049";"1";"";""
